Id,WnvPresent
27983,0.015
27984,0.0075
27985,0.0
27986,0.0
27987,0.0
27988,0.0
27989,0.0
27990,0.0
27991,0.0
27992,0.0075
27993,0.0
27994,0.0
27995,0.0
27996,0.0
27997,0.0
27998,0.0
27999,0.0
28000,0.0825
28001,0.025
28002,0.0275
28003,0.0475
28004,0.0475
28005,0.0475
28006,0.0475
28007,0.0475
28008,0.0175
28009,0.005
28010,0.005
28011,0.005
28012,0.0
28013,0.005
28014,0.005
28015,0.005
28016,0.0025
28017,0.01
28018,0.0
28019,0.0
28020,0.0
28021,0.0
28022,0.0
28023,0.0
28024,0.0075
28025,0.0
28026,0.0
28027,0.0
28028,0.0
28029,0.0
28030,0.0
28031,0.0
28032,0.005
28033,0.0225
28034,0.0025
28035,0.0025
28036,0.0025
28037,0.0025
28038,0.0025
28039,0.0025
28040,0.005
28041,0.0075
28042,0.005
28043,0.0025
28044,0.0025
28045,0.0025
28046,0.0025
28047,0.0025
28048,0.0075
28049,0.0025
28050,0.0
28051,0.0025
28052,0.0025
28053,0.0025
28054,0.0025
28055,0.0025
28056,0.0075
28057,0.035
28058,0.0075
28059,0.0075
28060,0.0075
28061,0.0075
28062,0.0075
28063,0.0075
28064,0.0025
28065,0.0175
28066,0.005
28067,0.005
28068,0.005
28069,0.005
28070,0.005
28071,0.005
28072,0.1325
28073,0.1275
28074,0.185
28075,0.1325
28076,0.1325
28077,0.1325
28078,0.1325
28079,0.1325
28080,0.02
28081,0.005
28082,0.005
28083,0.005
28084,0.0
28085,0.005
28086,0.005
28087,0.005
28088,0.19
28089,0.0575
28090,0.055
28091,0.0775
28092,0.0775
28093,0.0775
28094,0.0775
28095,0.0775
28096,0.075
28097,0.075
28098,0.06
28099,0.0475
28100,0.0475
28101,0.0475
28102,0.0475
28103,0.0475
28104,0.0075
28105,0.0375
28106,0.0125
28107,0.0125
28108,0.0125
28109,0.0125
28110,0.0125
28111,0.0125
28112,0.0125
28113,0.0375
28114,0.0975
28115,0.0225
28116,0.0225
28117,0.0225
28118,0.0225
28119,0.0225
28120,0.0125
28121,0.035
28122,0.1275
28123,0.0375
28124,0.0375
28125,0.0375
28126,0.0375
28127,0.0375
28128,0.0025
28129,0.0275
28130,0.0025
28131,0.0025
28132,0.0025
28133,0.0025
28134,0.0025
28135,0.0025
28136,0.0025
28137,0.0175
28138,0.005
28139,0.005
28140,0.005
28141,0.005
28142,0.005
28143,0.005
28144,0.0125
28145,0.0175
28146,0.0125
28147,0.005
28148,0.005
28149,0.005
28150,0.005
28151,0.005
28152,0.045
28153,0.0375
28154,0.08
28155,0.03
28156,0.03
28157,0.03
28158,0.03
28159,0.03
28160,0.025
28161,0.0275
28162,0.015
28163,0.0125
28164,0.0125
28165,0.0125
28166,0.0125
28167,0.0125
28168,0.0175
28169,0.025
28170,0.015
28171,0.0075
28172,0.0075
28173,0.0075
28174,0.0075
28175,0.0075
28176,0.0025
28177,0.0175
28178,0.005
28179,0.005
28180,0.005
28181,0.005
28182,0.005
28183,0.005
28184,0.0425
28185,0.0425
28186,0.0375
28187,0.04
28188,0.04
28189,0.04
28190,0.04
28191,0.04
28192,0.0025
28193,0.025
28194,0.0025
28195,0.0025
28196,0.0025
28197,0.0025
28198,0.0025
28199,0.0025
28200,0.0175
28201,0.005
28202,0.005
28203,0.005
28204,0.0
28205,0.005
28206,0.005
28207,0.005
28208,0.045
28209,0.0375
28210,0.02
28211,0.0275
28212,0.0275
28213,0.0275
28214,0.0275
28215,0.0275
28216,0.115
28217,0.055
28218,0.045
28219,0.07
28220,0.07
28221,0.07
28222,0.07
28223,0.07
28224,0.385
28225,0.1175
28226,0.0925
28227,0.14
28228,0.14
28229,0.14
28230,0.14
28231,0.14
28232,0.095
28233,0.055
28234,0.045
28235,0.065
28236,0.065
28237,0.065
28238,0.065
28239,0.065
28240,0.0
28241,0.005
28242,0.0
28243,0.0
28244,0.0
28245,0.0
28246,0.0
28247,0.0
28248,0.0
28249,0.0
28250,0.0
28251,0.0
28252,0.0
28253,0.0
28254,0.0
28255,0.0
28256,0.0075
28257,0.0525
28258,0.0175
28259,0.02
28260,0.02
28261,0.02
28262,0.02
28263,0.02
28264,0.045
28265,0.0075
28266,0.0175
28267,0.0175
28268,0.0075
28269,0.0175
28270,0.0175
28271,0.0175
28272,0.0025
28273,0.0225
28274,0.01
28275,0.0075
28276,0.0075
28277,0.0075
28278,0.0075
28279,0.0075
28280,0.175
28281,0.13
28282,0.11
28283,0.13
28284,0.13
28285,0.13
28286,0.13
28287,0.13
28288,0.025
28289,0.0625
28290,0.17
28291,0.05
28292,0.05
28293,0.05
28294,0.05
28295,0.05
28296,0.0075
28297,0.0275
28298,0.01
28299,0.01
28300,0.01
28301,0.01
28302,0.01
28303,0.01
28304,0.0
28305,0.01
28306,0.07
28307,0.005
28308,0.005
28309,0.005
28310,0.005
28311,0.005
28312,0.0
28313,0.0
28314,0.0
28315,0.0
28316,0.0
28317,0.0
28318,0.0
28319,0.0
28320,0.085
28321,0.095
28322,0.08
28323,0.06
28324,0.06
28325,0.06
28326,0.06
28327,0.06
28328,0.0875
28329,0.0425
28330,0.1225
28331,0.0475
28332,0.0475
28333,0.0475
28334,0.0475
28335,0.0475
28336,0.0
28337,0.005
28338,0.0
28339,0.0
28340,0.0
28341,0.0
28342,0.0
28343,0.0
28344,0.0
28345,0.005
28346,0.0
28347,0.0
28348,0.0
28349,0.0
28350,0.0
28351,0.0
28352,0.01
28353,0.045
28354,0.015
28355,0.015
28356,0.015
28357,0.015
28358,0.015
28359,0.015
28360,0.0075
28361,0.0425
28362,0.0125
28363,0.0125
28364,0.0125
28365,0.0125
28366,0.0125
28367,0.0125
28368,0.08
28369,0.0825
28370,0.065
28371,0.05
28372,0.05
28373,0.05
28374,0.05
28375,0.05
28376,0.0125
28377,0.0175
28378,0.0475
28379,0.015
28380,0.015
28381,0.015
28382,0.015
28383,0.015
28384,0.06
28385,0.0575
28386,0.0225
28387,0.0225
28388,0.0225
28389,0.0225
28390,0.0225
28391,0.0225
28392,0.0175
28393,0.01
28394,0.015
28395,0.0075
28396,0.0075
28397,0.0075
28398,0.0075
28399,0.0075
28400,0.0875
28401,0.07
28402,0.065
28403,0.07
28404,0.07
28405,0.07
28406,0.07
28407,0.07
28408,0.0
28409,0.0
28410,0.0
28411,0.0
28412,0.0
28413,0.0
28414,0.0
28415,0.0
28416,0.0425
28417,0.0675
28418,0.0375
28419,0.0375
28420,0.0375
28421,0.0375
28422,0.0375
28423,0.0375
28424,0.0
28425,0.0
28426,0.0
28427,0.0
28428,0.0
28429,0.0
28430,0.0
28431,0.0
28432,0.11
28433,0.065
28434,0.0575
28435,0.055
28436,0.055
28437,0.055
28438,0.055
28439,0.055
28440,0.0875
28441,0.055
28442,0.055
28443,0.0575
28444,0.0575
28445,0.0575
28446,0.0575
28447,0.0575
28448,0.0175
28449,0.06
28450,0.03
28451,0.0225
28452,0.0225
28453,0.0225
28454,0.0225
28455,0.0225
28456,0.205
28457,0.1025
28458,0.0925
28459,0.0975
28460,0.0975
28461,0.0975
28462,0.0975
28463,0.0975
28464,0.0125
28465,0.0375
28466,0.01
28467,0.01
28468,0.0075
28469,0.01
28470,0.01
28471,0.01
28472,0.105
28473,0.0825
28474,0.0725
28475,0.055
28476,0.055
28477,0.055
28478,0.055
28479,0.055
28480,0.015
28481,0.0175
28482,0.01
28483,0.01
28484,0.005
28485,0.01
28486,0.01
28487,0.01
28488,0.01
28489,0.0425
28490,0.0075
28491,0.0075
28492,0.0075
28493,0.0075
28494,0.0075
28495,0.0075
28496,0.0075
28497,0.04
28498,0.0075
28499,0.0075
28500,0.0075
28501,0.0075
28502,0.0075
28503,0.0075
28504,0.0125
28505,0.0525
28506,0.0175
28507,0.0175
28508,0.0175
28509,0.0175
28510,0.0175
28511,0.0175
28512,0.0575
28513,0.0375
28514,0.0175
28515,0.0275
28516,0.0275
28517,0.0275
28518,0.0275
28519,0.0275
28520,0.0075
28521,0.04
28522,0.0075
28523,0.0075
28524,0.0075
28525,0.0075
28526,0.0075
28527,0.0075
28528,0.0075
28529,0.035
28530,0.0075
28531,0.0075
28532,0.0075
28533,0.0075
28534,0.0075
28535,0.0075
28536,0.0075
28537,0.0425
28538,0.0125
28539,0.0125
28540,0.0125
28541,0.0125
28542,0.0125
28543,0.0125
28544,0.005
28545,0.0
28546,0.0
28547,0.0
28548,0.0
28549,0.0
28550,0.0
28551,0.0
28552,0.075
28553,0.1025
28554,0.08
28555,0.0675
28556,0.0675
28557,0.0675
28558,0.0675
28559,0.0675
28560,0.0075
28561,0.0425
28562,0.0125
28563,0.0125
28564,0.0125
28565,0.0125
28566,0.0125
28567,0.0125
28568,0.0
28569,0.005
28570,0.0
28571,0.0
28572,0.0
28573,0.0
28574,0.0
28575,0.0
28576,0.015
28577,0.0125
28578,0.0175
28579,0.01
28580,0.01
28581,0.01
28582,0.01
28583,0.01
28584,0.1175
28585,0.0575
28586,0.065
28587,0.055
28588,0.055
28589,0.055
28590,0.055
28591,0.055
28592,0.0025
28593,0.03
28594,0.0275
28595,0.005
28596,0.005
28597,0.005
28598,0.005
28599,0.005
28600,0.105
28601,0.0825
28602,0.0625
28603,0.0525
28604,0.0525
28605,0.0525
28606,0.0525
28607,0.0525
28608,0.0075
28609,0.0
28610,0.0
28611,0.0
28612,0.0
28613,0.0
28614,0.0
28615,0.0
28616,0.005
28617,0.015
28618,0.0075
28619,0.005
28620,0.005
28621,0.005
28622,0.005
28623,0.005
28624,0.0075
28625,0.0075
28626,0.0075
28627,0.0
28628,0.0
28629,0.0
28630,0.0
28631,0.0
28632,0.0
28633,0.0
28634,0.0
28635,0.0
28636,0.0
28637,0.0
28638,0.0
28639,0.0
28640,0.005
28641,0.0225
28642,0.03
28643,0.005
28644,0.005
28645,0.005
28646,0.005
28647,0.005
28648,0.0225
28649,0.015
28650,0.025
28651,0.0125
28652,0.0125
28653,0.0125
28654,0.0125
28655,0.0125
28656,0.025
28657,0.03
28658,0.02
28659,0.015
28660,0.015
28661,0.015
28662,0.015
28663,0.015
28664,0.0125
28665,0.0425
28666,0.01
28667,0.01
28668,0.01
28669,0.01
28670,0.01
28671,0.01
28672,0.0025
28673,0.02
28674,0.0125
28675,0.0025
28676,0.0025
28677,0.0025
28678,0.0025
28679,0.0025
28680,0.0075
28681,0.0075
28682,0.02
28683,0.0025
28684,0.0025
28685,0.0025
28686,0.0025
28687,0.0025
28688,0.0275
28689,0.0225
28690,0.01
28691,0.01
28692,0.01
28693,0.01
28694,0.01
28695,0.01
28696,0.0075
28697,0.0125
28698,0.015
28699,0.0025
28700,0.0025
28701,0.0025
28702,0.0025
28703,0.0025
28704,0.27
28705,0.13
28706,0.0725
28707,0.125
28708,0.125
28709,0.125
28710,0.125
28711,0.125
28712,0.0075
28713,0.0375
28714,0.0075
28715,0.0075
28716,0.0075
28717,0.0075
28718,0.0075
28719,0.0075
28720,0.075
28721,0.05
28722,0.03
28723,0.0325
28724,0.0325
28725,0.0325
28726,0.0325
28727,0.0325
28728,0.015
28729,0.0
28730,0.0025
28731,0.0025
28732,0.0025
28733,0.0025
28734,0.0025
28735,0.0025
28736,0.0575
28737,0.1075
28738,0.21
28739,0.1125
28740,0.1125
28741,0.1125
28742,0.1125
28743,0.1125
28744,0.0075
28745,0.0225
28746,0.035
28747,0.0075
28748,0.0075
28749,0.0075
28750,0.0075
28751,0.0075
28752,0.0025
28753,0.01
28754,0.0025
28755,0.0
28756,0.0
28757,0.0
28758,0.0
28759,0.0
28760,0.0025
28761,0.01
28762,0.0
28763,0.0
28764,0.0
28765,0.0
28766,0.0
28767,0.0
28768,0.0025
28769,0.01
28770,0.005
28771,0.0
28772,0.0
28773,0.0
28774,0.0
28775,0.0
28776,0.0025
28777,0.01
28778,0.0025
28779,0.0
28780,0.0
28781,0.0
28782,0.0
28783,0.0
28784,0.0025
28785,0.0075
28786,0.005
28787,0.0
28788,0.0
28789,0.0
28790,0.0
28791,0.0
28792,0.025
28793,0.02
28794,0.04
28795,0.015
28796,0.015
28797,0.015
28798,0.015
28799,0.015
28800,0.015
28801,0.0125
28802,0.025
28803,0.005
28804,0.005
28805,0.005
28806,0.005
28807,0.005
28808,0.0125
28809,0.0225
28810,0.035
28811,0.0175
28812,0.0175
28813,0.0175
28814,0.0175
28815,0.0175
28816,0.215
28817,0.0825
28818,0.0525
28819,0.0875
28820,0.0875
28821,0.0875
28822,0.0875
28823,0.0875
28824,0.03
28825,0.0675
28826,0.0175
28827,0.015
28828,0.015
28829,0.015
28830,0.015
28831,0.015
28832,0.015
28833,0.0125
28834,0.015
28835,0.01
28836,0.01
28837,0.01
28838,0.01
28839,0.01
28840,0.0075
28841,0.0375
28842,0.1875
28843,0.035
28844,0.035
28845,0.035
28846,0.035
28847,0.035
28848,0.0225
28849,0.02
28850,0.025
28851,0.015
28852,0.015
28853,0.015
28854,0.015
28855,0.015
28856,0.01
28857,0.0075
28858,0.035
28859,0.01
28860,0.01
28861,0.01
28862,0.01
28863,0.01
28864,0.0025
28865,0.01
28866,0.0
28867,0.0
28868,0.0
28869,0.0
28870,0.0
28871,0.0
28872,0.0075
28873,0.015
28874,0.0475
28875,0.015
28876,0.015
28877,0.015
28878,0.015
28879,0.015
28880,0.0175
28881,0.0125
28882,0.05
28883,0.015
28884,0.015
28885,0.015
28886,0.015
28887,0.015
28888,0.0225
28889,0.0125
28890,0.05
28891,0.015
28892,0.015
28893,0.015
28894,0.015
28895,0.015
28896,0.015
28897,0.0175
28898,0.0225
28899,0.0125
28900,0.0125
28901,0.0125
28902,0.0125
28903,0.0125
28904,0.0075
28905,0.0075
28906,0.025
28907,0.0025
28908,0.0025
28909,0.0025
28910,0.0025
28911,0.0025
28912,0.0025
28913,0.0075
28914,0.0
28915,0.0
28916,0.0
28917,0.0
28918,0.0
28919,0.0
28920,0.0075
28921,0.03
28922,0.01
28923,0.0075
28924,0.0075
28925,0.0075
28926,0.0075
28927,0.0075
28928,0.0125
28929,0.02
28930,0.1575
28931,0.0225
28932,0.0225
28933,0.0225
28934,0.0225
28935,0.0225
28936,0.0025
28937,0.01
28938,0.0
28939,0.0
28940,0.0
28941,0.0
28942,0.0
28943,0.0
28944,0.0025
28945,0.01
28946,0.0
28947,0.0
28948,0.0
28949,0.0
28950,0.0
28951,0.0
28952,0.0025
28953,0.01
28954,0.0
28955,0.0
28956,0.0
28957,0.0
28958,0.0
28959,0.0
28960,0.01
28961,0.0125
28962,0.045
28963,0.01
28964,0.01
28965,0.01
28966,0.01
28967,0.01
28968,0.0
28969,0.0025
28970,0.0
28971,0.0
28972,0.0
28973,0.0
28974,0.0
28975,0.0
28976,0.075
28977,0.0325
28978,0.0175
28979,0.0225
28980,0.0225
28981,0.0225
28982,0.0225
28983,0.0225
28984,0.015
28985,0.045
28986,0.0125
28987,0.0125
28988,0.0125
28989,0.0125
28990,0.0125
28991,0.0125
28992,0.0175
28993,0.0225
28994,0.1925
28995,0.03
28996,0.03
28997,0.03
28998,0.03
28999,0.03
29000,0.0925
29001,0.07
29002,0.025
29003,0.075
29004,0.075
29005,0.075
29006,0.075
29007,0.075
29008,0.145
29009,0.145
29010,0.145
29011,0.145
29012,0.14
29013,0.0325
29014,0.135
29015,0.135
29016,0.135
29017,0.135
29018,0.135
29019,0.135
29020,0.1325
29021,0.035
29022,0.125
29023,0.125
29024,0.125
29025,0.125
29026,0.125
29027,0.0075
29028,0.03
29029,0.0075
29030,0.0075
29031,0.0075
29032,0.0075
29033,0.0075
29034,0.0075
29035,0.0125
29036,0.0575
29037,0.0175
29038,0.0175
29039,0.0175
29040,0.0175
29041,0.0175
29042,0.0175
29043,0.0225
29044,0.04
29045,0.0225
29046,0.0175
29047,0.0125
29048,0.02
29049,0.02
29050,0.02
29051,0.0025
29052,0.01
29053,0.0
29054,0.0
29055,0.0
29056,0.0
29057,0.0
29058,0.0
29059,0.0025
29060,0.01
29061,0.0
29062,0.0
29063,0.0
29064,0.0
29065,0.0
29066,0.0
29067,0.01
29068,0.015
29069,0.0125
29070,0.005
29071,0.005
29072,0.0075
29073,0.0075
29074,0.0075
29075,0.0
29076,0.0
29077,0.0
29078,0.0
29079,0.0
29080,0.0
29081,0.0
29082,0.0
29083,0.0
29084,0.0
29085,0.0
29086,0.0
29087,0.0
29088,0.0
29089,0.0
29090,0.0
29091,0.0
29092,0.0
29093,0.0
29094,0.0
29095,0.0
29096,0.0
29097,0.0
29098,0.0
29099,0.0
29100,0.0
29101,0.0
29102,0.0
29103,0.0
29104,0.0
29105,0.0
29106,0.0
29107,0.0875
29108,0.015
29109,0.0225
29110,0.0425
29111,0.0425
29112,0.0425
29113,0.0425
29114,0.0425
29115,0.01
29116,0.0125
29117,0.0075
29118,0.005
29119,0.005
29120,0.005
29121,0.005
29122,0.005
29123,0.0025
29124,0.01
29125,0.0
29126,0.0
29127,0.0
29128,0.0
29129,0.0
29130,0.0
29131,0.0075
29132,0.0425
29133,0.0125
29134,0.0125
29135,0.0125
29136,0.0125
29137,0.0125
29138,0.0125
29139,0.0075
29140,0.03
29141,0.01
29142,0.0075
29143,0.0075
29144,0.0075
29145,0.0075
29146,0.0075
29147,0.005
29148,0.0175
29149,0.005
29150,0.005
29151,0.005
29152,0.005
29153,0.005
29154,0.005
29155,0.0
29156,0.0
29157,0.0
29158,0.0
29159,0.0
29160,0.0
29161,0.0
29162,0.0
29163,0.0
29164,0.0025
29165,0.0
29166,0.0
29167,0.0
29168,0.0
29169,0.0
29170,0.0
29171,0.01
29172,0.005
29173,0.005
29174,0.005
29175,0.005
29176,0.005
29177,0.005
29178,0.005
29179,0.0075
29180,0.0425
29181,0.0125
29182,0.0125
29183,0.0125
29184,0.0125
29185,0.0125
29186,0.0125
29187,0.01
29188,0.0475
29189,0.015
29190,0.015
29191,0.015
29192,0.015
29193,0.015
29194,0.015
29195,0.0075
29196,0.0
29197,0.0
29198,0.0
29199,0.0
29200,0.0
29201,0.0
29202,0.0
29203,0.0075
29204,0.0
29205,0.0
29206,0.0
29207,0.0
29208,0.0
29209,0.0
29210,0.0
29211,0.0825
29212,0.025
29213,0.0275
29214,0.0475
29215,0.0475
29216,0.0475
29217,0.0475
29218,0.0475
29219,0.0175
29220,0.005
29221,0.005
29222,0.005
29223,0.0
29224,0.005
29225,0.005
29226,0.005
29227,0.0025
29228,0.01
29229,0.0
29230,0.0
29231,0.0
29232,0.0
29233,0.0
29234,0.0
29235,0.0075
29236,0.0
29237,0.0
29238,0.0
29239,0.0
29240,0.0
29241,0.0
29242,0.0
29243,0.005
29244,0.0225
29245,0.0025
29246,0.0025
29247,0.0025
29248,0.0025
29249,0.0025
29250,0.0025
29251,0.005
29252,0.0075
29253,0.005
29254,0.0025
29255,0.0025
29256,0.0025
29257,0.0025
29258,0.0025
29259,0.0075
29260,0.0025
29261,0.0
29262,0.0025
29263,0.0025
29264,0.0025
29265,0.0025
29266,0.0025
29267,0.0075
29268,0.035
29269,0.0075
29270,0.0075
29271,0.0075
29272,0.0075
29273,0.0075
29274,0.0075
29275,0.0025
29276,0.0175
29277,0.005
29278,0.005
29279,0.005
29280,0.005
29281,0.005
29282,0.005
29283,0.1125
29284,0.115
29285,0.145
29286,0.115
29287,0.115
29288,0.115
29289,0.115
29290,0.115
29291,0.0
29292,0.0
29293,0.0
29294,0.0
29295,0.0
29296,0.0
29297,0.0
29298,0.0
29299,0.095
29300,0.0475
29301,0.04
29302,0.0425
29303,0.0425
29304,0.0425
29305,0.0425
29306,0.0425
29307,0.0475
29308,0.0675
29309,0.0275
29310,0.035
29311,0.035
29312,0.035
29313,0.035
29314,0.035
29315,0.0
29316,0.005
29317,0.005
29318,0.005
29319,0.005
29320,0.005
29321,0.005
29322,0.005
29323,0.0025
29324,0.0225
29325,0.0175
29326,0.0075
29327,0.0075
29328,0.0075
29329,0.0075
29330,0.0075
29331,0.0025
29332,0.02
29333,0.0175
29334,0.005
29335,0.005
29336,0.005
29337,0.005
29338,0.005
29339,0.0
29340,0.005
29341,0.005
29342,0.005
29343,0.005
29344,0.005
29345,0.005
29346,0.005
29347,0.0025
29348,0.0325
29349,0.02
29350,0.02
29351,0.02
29352,0.02
29353,0.02
29354,0.02
29355,0.0125
29356,0.0075
29357,0.01
29358,0.01
29359,0.01
29360,0.01
29361,0.01
29362,0.01
29363,0.0025
29364,0.0125
29365,0.0225
29366,0.0075
29367,0.0075
29368,0.0075
29369,0.0075
29370,0.0075
29371,0.0025
29372,0.01
29373,0.005
29374,0.0075
29375,0.0075
29376,0.0075
29377,0.0075
29378,0.0075
29379,0.005
29380,0.0075
29381,0.005
29382,0.005
29383,0.005
29384,0.005
29385,0.005
29386,0.005
29387,0.0
29388,0.0025
29389,0.0025
29390,0.0025
29391,0.0025
29392,0.0025
29393,0.0025
29394,0.0025
29395,0.0425
29396,0.06
29397,0.0425
29398,0.0425
29399,0.0425
29400,0.0425
29401,0.0425
29402,0.0425
29403,0.0
29404,0.005
29405,0.005
29406,0.005
29407,0.005
29408,0.005
29409,0.005
29410,0.005
29411,0.0
29412,0.0
29413,0.0
29414,0.0
29415,0.0
29416,0.0
29417,0.0
29418,0.0
29419,0.0025
29420,0.01
29421,0.0075
29422,0.0075
29423,0.0075
29424,0.0075
29425,0.0075
29426,0.0075
29427,0.06
29428,0.05
29429,0.03
29430,0.04
29431,0.04
29432,0.04
29433,0.04
29434,0.04
29435,0.215
29436,0.085
29437,0.07
29438,0.0925
29439,0.0925
29440,0.0925
29441,0.0925
29442,0.0925
29443,0.0575
29444,0.0475
29445,0.03
29446,0.0375
29447,0.0375
29448,0.0375
29449,0.0375
29450,0.0375
29451,0.0
29452,0.0
29453,0.0
29454,0.0
29455,0.0
29456,0.0
29457,0.0
29458,0.0
29459,0.0
29460,0.0
29461,0.0
29462,0.0
29463,0.0
29464,0.0
29465,0.0
29466,0.0
29467,0.0075
29468,0.04
29469,0.0175
29470,0.02
29471,0.02
29472,0.02
29473,0.02
29474,0.02
29475,0.0625
29476,0.0075
29477,0.0125
29478,0.015
29479,0.0125
29480,0.015
29481,0.015
29482,0.015
29483,0.0075
29484,0.02
29485,0.005
29486,0.005
29487,0.005
29488,0.005
29489,0.005
29490,0.005
29491,0.0225
29492,0.0275
29493,0.0225
29494,0.0275
29495,0.0275
29496,0.0275
29497,0.0275
29498,0.0275
29499,0.0025
29500,0.0225
29501,0.02
29502,0.0075
29503,0.0075
29504,0.0075
29505,0.0075
29506,0.0075
29507,0.0025
29508,0.0075
29509,0.005
29510,0.005
29511,0.005
29512,0.005
29513,0.005
29514,0.005
29515,0.005
29516,0.0075
29517,0.0375
29518,0.0075
29519,0.0075
29520,0.0075
29521,0.0075
29522,0.0075
29523,0.0
29524,0.0
29525,0.0
29526,0.0
29527,0.0
29528,0.0
29529,0.0
29530,0.0
29531,0.095
29532,0.125
29533,0.075
29534,0.0675
29535,0.0675
29536,0.0675
29537,0.0675
29538,0.0675
29539,0.02
29540,0.0275
29541,0.0375
29542,0.0175
29543,0.0175
29544,0.0175
29545,0.0175
29546,0.0175
29547,0.0
29548,0.0
29549,0.0
29550,0.0
29551,0.0
29552,0.0
29553,0.0
29554,0.0
29555,0.0
29556,0.0
29557,0.0
29558,0.0
29559,0.0
29560,0.0
29561,0.0
29562,0.0
29563,0.0
29564,0.005
29565,0.005
29566,0.005
29567,0.005
29568,0.005
29569,0.005
29570,0.005
29571,0.0
29572,0.005
29573,0.005
29574,0.005
29575,0.005
29576,0.005
29577,0.005
29578,0.005
29579,0.1025
29580,0.0975
29581,0.0475
29582,0.0525
29583,0.0525
29584,0.0525
29585,0.0525
29586,0.0525
29587,0.0075
29588,0.0075
29589,0.01
29590,0.0125
29591,0.0075
29592,0.0075
29593,0.0075
29594,0.0075
29595,0.0075
29596,0.075
29597,0.075
29598,0.035
29599,0.0325
29600,0.0325
29601,0.0325
29602,0.0325
29603,0.0325
29604,0.0175
29605,0.01
29606,0.0125
29607,0.0125
29608,0.0125
29609,0.0125
29610,0.0125
29611,0.0125
29612,0.005
29613,0.0075
29614,0.0075
29615,0.0075
29616,0.0075
29617,0.0075
29618,0.0075
29619,0.0075
29620,0.0
29621,0.0
29622,0.0
29623,0.0
29624,0.0
29625,0.0
29626,0.0
29627,0.0
29628,0.0475
29629,0.0575
29630,0.0375
29631,0.0425
29632,0.0425
29633,0.0425
29634,0.0425
29635,0.0425
29636,0.0
29637,0.0
29638,0.0
29639,0.0
29640,0.0
29641,0.0
29642,0.0
29643,0.0
29644,0.145
29645,0.12
29646,0.1125
29647,0.105
29648,0.105
29649,0.105
29650,0.105
29651,0.105
29652,0.0425
29653,0.0625
29654,0.0425
29655,0.045
29656,0.045
29657,0.045
29658,0.045
29659,0.045
29660,0.0225
29661,0.0875
29662,0.03
29663,0.025
29664,0.025
29665,0.025
29666,0.025
29667,0.025
29668,0.0725
29669,0.075
29670,0.05
29671,0.0475
29672,0.0475
29673,0.0475
29674,0.0475
29675,0.0475
29676,0.0025
29677,0.005
29678,0.0075
29679,0.0075
29680,0.0075
29681,0.0075
29682,0.0075
29683,0.0075
29684,0.1075
29685,0.11
29686,0.045
29687,0.0525
29688,0.0525
29689,0.0525
29690,0.0525
29691,0.0525
29692,0.0025
29693,0.0025
29694,0.0025
29695,0.0025
29696,0.0025
29697,0.0025
29698,0.0025
29699,0.0025
29700,0.0025
29701,0.0075
29702,0.0075
29703,0.0075
29704,0.0075
29705,0.0075
29706,0.0075
29707,0.0075
29708,0.0025
29709,0.01
29710,0.0075
29711,0.0075
29712,0.0075
29713,0.0075
29714,0.0075
29715,0.0075
29716,0.0025
29717,0.0075
29718,0.0075
29719,0.0075
29720,0.0075
29721,0.0075
29722,0.0075
29723,0.0075
29724,0.0
29725,0.0075
29726,0.005
29727,0.005
29728,0.005
29729,0.005
29730,0.005
29731,0.005
29732,0.0025
29733,0.01
29734,0.0075
29735,0.0075
29736,0.0075
29737,0.0075
29738,0.0075
29739,0.0075
29740,0.01
29741,0.0075
29742,0.0075
29743,0.0075
29744,0.0075
29745,0.0075
29746,0.0075
29747,0.0075
29748,0.0
29749,0.005
29750,0.005
29751,0.005
29752,0.005
29753,0.005
29754,0.005
29755,0.005
29756,0.0025
29757,0.0
29758,0.0025
29759,0.0025
29760,0.0025
29761,0.0025
29762,0.0025
29763,0.0025
29764,0.0825
29765,0.135
29766,0.0775
29767,0.0725
29768,0.0725
29769,0.0725
29770,0.0725
29771,0.0725
29772,0.0
29773,0.005
29774,0.005
29775,0.005
29776,0.005
29777,0.005
29778,0.005
29779,0.005
29780,0.0
29781,0.0
29782,0.0
29783,0.0
29784,0.0
29785,0.0
29786,0.0
29787,0.0
29788,0.01
29789,0.0075
29790,0.015
29791,0.01
29792,0.01
29793,0.01
29794,0.01
29795,0.01
29796,0.115
29797,0.075
29798,0.0575
29799,0.0675
29800,0.0675
29801,0.0675
29802,0.0675
29803,0.0675
29804,0.005
29805,0.02
29806,0.0075
29807,0.005
29808,0.005
29809,0.005
29810,0.005
29811,0.005
29812,0.11
29813,0.115
29814,0.055
29815,0.065
29816,0.065
29817,0.065
29818,0.065
29819,0.065
29820,0.0
29821,0.0
29822,0.0
29823,0.0
29824,0.0
29825,0.0
29826,0.0
29827,0.0
29828,0.0025
29829,0.0025
29830,0.005
29831,0.0025
29832,0.0025
29833,0.0025
29834,0.0025
29835,0.0025
29836,0.0075
29837,0.005
29838,0.0
29839,0.0025
29840,0.0025
29841,0.0025
29842,0.0025
29843,0.0025
29844,0.0
29845,0.0
29846,0.0
29847,0.0
29848,0.0
29849,0.0
29850,0.0
29851,0.0
29852,0.0025
29853,0.0075
29854,0.0075
29855,0.0075
29856,0.0075
29857,0.0075
29858,0.0075
29859,0.0075
29860,0.0125
29861,0.005
